,sender,out_degree,in_degree,tot_transactions,total_amount,max_amount,min_amount,type_of_address
883,0x7830c87c02e56aff27fa8ab1241711331fa86f43,83,251,1656245,2.608299480162643e+21,4.472918159730868e+19,0.0,normal
884,0x0e95f8f8ecbd770585766c1cd216c81aa43439a6,2,4,936999,3.9e+17,3.9e+17,0.0,normal
885,0x2db1d8cdf1abe8c70b531a790cdf2ff38aecf652,60115,69,449973,1.0754516942711858e+23,1.843038905e+20,0.0,normal
886,0x9aab3f81604c683a1a0d14019fbfe15bef7aa1ee,4,6,213494,460734500222.0,16776192.0,0.0,normal
887,0xd0451f62be92c2e45dbafbf0a9aa5fd42f1798ea,89150,2,102404,9.943113769422561e+19,6.2203167264e+16,10599893998275.0,normal
888,0x61c808d82a3ac53231750dadc13c777b59310bd9,31217,121,1004785,3.6718415618017183e+24,2.49099959049995e+22,0.0,normal
889,0x26588a9301b0428d95e6fc3a5024fce8bec12d51,2776,16,584553,7.808297715239827e+18,6.808465715239827e+18,0.0,normal
890,0xc7807e24338b41a34d849492920f2b9d0e4de2cd,210,12,112762,2.1248e+20,2.1e+20,0.0,normal
891,0x415c8893d514f9bc5211d36eeda4183226b84aa7,1,5,100354,0.0,0.0,0.0,normal
892,0x3a9e6cf4e3157670a3b991c25d6f4fcbd9419c03,496,16,490719,3.543e+19,1e+19,0.0,normal
893,0xa932fb7cb35e7b47c7d2d6d8effed1ac5744f4fc,50,9,149292,3.484380973223256e+19,6.89e+18,0.0,normal
894,0x83cc754dda833a93f1c7d4e1566b4785c27522d4,45113,21,118317,6.694156510289644e+22,3.067758124314998e+20,2559213809517.0,normal
895,0x1a1c87d9a6f55d3bbb064bff1059ad37b6bdc097,96848,14,408878,2.971223181630063e+20,1.603691588016e+17,0.0,normal
896,0x9334f0aa74d2744b97b0b1be6896788ee46f4aaa,24079,161,147050,5.505137805142121e+21,6.9504674371e+20,0.0,normal
897,0x151b381058f91cf871e7ea1ee83c45326f61e96d,479136,139,1182664,1.2456057097628968e+23,8.555018982861888e+19,0.0,normal
898,0x4103c267fba03a1df4fe84bc28092d629fa3f422,26771,31859,111711,4.754002053218719e+22,5e+20,0.0,normal
899,0x86d3e894b5cdb6a80afffd35ed348868fb98dd3f,64201,35,140814,4.732452209750804e+22,1e+20,0.0,normal
900,0x7abe0ce388281d2acf297cb089caef3819b13448,48189,46506,411500,2.915353329286918e+22,1e+22,0.0,normal
901,0xeca2e2d894d19778939bd4dfc34d2a3c45e96456,4,9,240559,522933711651.0,16776448.0,0.0,normal
902,0x7ccef9ed17824214d60403171d889bd4ce878b27,65,22,149628,3.406427780887473e+20,3.14e+20,0.0,normal
903,0x8365efb25d0822aaf15ee1d314147b6a7831c403,74930,1477,413688,2.0396254014757357e+21,4.1881048425262316e+18,413723979300000.0,normal
904,0xd8bc0037a667b6e6d6dff9979a858e1312fea896,7151,2110,153978,6.989714933637508e+19,4.67e+18,0.0,normal
905,0x20dbb3496eba23337f68461b6ecc3c79d4c78fd9,71826,17,113049,6.600547531007571e+20,3.1e+18,0.0,normal
906,0x5a9e54056ea941b6a85e44d0c11b5c51028810d7,7,10,429253,1.158086727e+19,2.13486727e+18,0.0,normal
907,0x3e00b2d6d7737114c8113d9e17440b8ef6f10893,47,17,151906,5.4342100157e+19,1.2e+19,0.0,normal
908,0x18f6bb93069af5051dc03ef00b65db5b24ea9eb9,31341,11726,126772,3.1645107157561957e+22,1.07196e+20,0.0,normal
909,0x598273ea2cabd9f798564877851788c5e0d5b7b9,142948,3,191004,5.87251395466748e+20,3.0948843689337395e+17,243052055870.0,normal
910,0xddfabcdc4d8ffc6d5beaf154f18b778f892a0740,4447517,948324,7843707,1.2375352137108953e+25,4e+22,0.0,likely anomaly
911,0x19e0466a18e5a375621b327ce781c64b84443a1b,11,3,429800,6.0014e+18,6e+18,0.0,normal
912,0xddd26c200bf6dbb775a9d91fc24b5ece5be7a45f,76,11,1098322,7.203295458468265e+20,1.05e+20,0.0,normal
913,0xb02f1329d6a6acef07a763258f8509c2847a0a3e,53719,16,635697,1.1601925549496839e+22,6.47e+21,0.0,normal
914,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,20217,437,2100410,4.93553265617e+22,5.5e+21,0.0,normal
915,0x0000495194ec698fcf89ccf8abb445daf01db497,5,2,168999,1.1676017573384004e+19,7.576017573384005e+18,0.0,normal
916,0xb6aac3b56ff818496b747ea57fcbe42a9aae6218,97629,42165,250520,1.288991121514002e+24,1.2e+22,0.0,normal
917,0xc7310123914f624da9c376f8ec590055e62733c1,145,10,258283,1.101e+19,1.1e+19,0.0,normal
918,0x071747b3ce180342f3dd05af5ac5163faddeb0a5,13,7,149864,7.854938808559062e+18,7.824105142623545e+18,0.0,normal
919,0xf008e2c7a7f16ac706c2e0ebd3f015d442016420,6,13,319337,4.169712977026142e+18,2.234803337306317e+18,0.0,normal
920,0x3c02290922a3618a4646e3bbca65853ea45fe7c6,33720,17,731020,2.309756418950234e+21,5e+20,0.0,normal
921,0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,140347,1914323,305157,9.465273507381561e+24,5.1229356e+21,0.0,normal
922,0x9d96b0561be0440ebe93e79fe06a23bbe8270f90,75420,58510,202340,6.546239984917659e+23,8.9642845529e+20,0.0,normal
923,0x4b4e14a3773ee558b6597070797fd51eb48606e5,135409,54267,155607,5.1588693371612e+23,1e+22,0.0,normal
924,0x22b84d5ffea8b801c0422afe752377a64aa738c2,178582,694,491397,1.4903048227731211e+25,6.858734261981705e+22,0.0,normal
925,0x6f4d027a2335866e4bf7979e7a3e5bf75495906e,55772,31,208106,9.1993973793271e+23,7e+20,0.0,normal
926,0xe90a880501c9b7a6e43b07f0dde712df7eaad0ac,2358,6,102524,5.1486069630362e+22,6.9737534535e+19,6.6038093e+16,normal
927,0xf2015a9160c9c9381ff99f19fc18e5af57cac8ed,4751,7,183719,33.0,1.0,0.0,normal
928,0xa42af2c70d316684e57aefcc6e393fecb1c7e84e,8596,8,334607,3.8004463791962e+23,1e+21,0.0,normal
929,0xc6300135a8fcd43123bb486ff06831b5345d0971,7011,12,492876,6.370345145e+21,6.525792e+18,971000000000000.0,normal
930,0xdd07249e403979bd79848c27aa5454c7e66bdee7,11,4,165233,1e+16,1e+16,0.0,normal
931,0x571f71b591f99d15c1041d4ba1e7abc9c9b94f49,7,4,130249,2.451815165e+18,6.89e+17,0.0,normal
932,0xa1ab7a4aa264745912db261536291336f7e543ac,51249,222,154726,2.78296324799168e+22,4.808286372e+20,0.0,normal
933,0xb18ccf69940177f3ec62920ddb2a08ef7cb16e8f,2,10,140392,0.0,0.0,0.0,normal
934,0x77223f67d845e3cbcd9cc19287e24e71f7228888,969,11,115777,1.0050355702816782e+18,5e+17,0.0,normal
935,0x98db8c499016aa9d860fcd1a9b75a1d7ef3fc3b0,66,16,269645,1.3681e+19,8.575e+18,0.0,normal
936,0x4c20d6c790dcd8474df3ec22dd199ff03e0fcd7d,124171,7776,252014,3.0510020760742555e+22,6.5e+19,0.0,normal
937,0xcb6ed7e78d27fdff28127f9cbd61d861f09a2324,4,6,162703,4.257725907462935e+18,4.257725907462935e+18,0.0,normal
938,0x3cc158e060c0d8d549a698f18a91c38e1d559695,85782,3,106460,8.9225435039e+20,1e+20,100000000000000.0,normal
939,0x000f422887ea7d370ff31173fd3b46c8f66a5b1c,353598,43173,541568,6.748338433367614e+22,7.393380651049399e+20,0.0,normal
940,0x6b50911190cffd34b50d575706639c24aafdc625,4631,6,485055,5.9308373509874075e+22,9.17147000541903e+20,12000000.0,normal
941,0x4fed1fc4144c223ae3c1553be203cdfcbd38c581,116437,110818,227000,2.3025151994214817e+23,2e+21,0.0,normal
942,0x6238872a0bd9f0e19073695532a7ed77ce93c69e,11261,9841,241120,3.2862633561e+22,6.46138164e+20,0.0,normal
943,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,100375,103,6062716,5.831660683277239e+24,1.0763095793728401e+22,0.0,normal
944,0xbe65072aae7ca8d43615d4caaeed8764f5208e61,68,9,552115,2.64060129e+20,1.53e+20,0.0,normal
945,0xf725304d19bba30f0f975827c234b77327b1667b,3,9,113379,2.17e+19,1.8e+19,0.0,normal
946,0x3f3a26857b3bde848927fafca975b2ee5bcf1390,42995,32,141336,4.12521166434449e+22,3.033674771635969e+20,0.0,normal
947,0x963737c550e70ffe4d59464542a28604edb2ef9a,297237,64,671814,1.3268202920704662e+24,4.99999316e+21,0.0,normal
948,0x7675fe8fe2b50667a3e27f41a437825832e8150f,7,8,116346,4.959865361064928e+19,4.959e+19,0.0,normal
949,0x63a9975ba31b0b9626b34300f7f627147df1f526,5321,7,273343,3.1285609724539e+23,1.5e+21,0.0,normal
950,0xa009fa1ac416ec02f6f902a3a4a584b092ae6123,13,11,255816,5.35910028982834e+19,3.6e+19,0.0,normal
951,0x1440ec793ae50fa046b95bfeca5af475b6003f9e,5,11,280099,1.0003732442025155e+18,1e+18,0.0,normal
952,0xb364b4db2e46474b86f411e272e64b59c488e1cc,17219,4500,120354,2.613520185077247e+22,7e+20,0.0,normal
953,0xc2ba04e89016f417e1219af7ef82a5b6a9214793,19241,564,111741,3.5966328502716077e+22,5e+21,0.0,normal
954,0xd0808da05cc71a9f308d330bc9c5c81bbc26fc59,48029,21,127178,2.022373138439918e+23,2.66e+20,0.0,normal
955,0x5e032243d507c743b061ef021e2ec7fcc6d3ab89,287245,92222,587710,1.4975988405284132e+25,3.42e+23,0.0,normal
956,0xc58bb74606b73c5043b75d7aa25ebe1d5d4e7c72,49891,14428,159377,1.29445667327327e+23,2.499e+21,0.0,normal
957,0xbd0fccdc19bc3b979e8e256b7b88aae7c77a5bec,27080,80101,102962,2.0491845151895184e+22,1.09964303548e+21,0.0,normal
958,0x073903b967e40ff9f1190df3adad3929a5d3903f,21130,15937,172543,3.488120067617947e+23,7e+21,0.0,normal
959,0xab5c66752a9e8167967685f1450532fb96d5d24f,4799,334,1946352,2.4091626263129364e+23,9.7e+21,0.0,normal
960,0xe6f79f8b46b30f293cfbde50ef787d2fe0610782,64715,62,118954,4.851552227832e+22,2.3905580668e+20,0.0,normal
961,0x6058233f589dbe86f38bc64e1a77cf16cf3c6c7e,166,26,128414,1.1405279335869022e+19,6.5e+18,0.0,normal
962,0x564286362092d8e7936f0549571a803b203aaced,1442014,387,4862189,3.106284179147421e+25,3.1205364137176513e+22,0.0,normal
963,0x26fd09c8b44af53df38a9bad41d5abc55a1786af,22,12,209868,1.6173157404438613e+20,6e+18,0.0,normal
964,0xf73c3c65bde10bf26c2e1763104e609a41702efe,130982,129701,613037,2.128279010538809e+24,1e+22,0.0,normal
965,0xd8a83b72377476d0a66683cde20a8aad0b628713,82334,60524,106538,4.921577196577367e+24,4.65903e+23,0.0,normal
966,0xb2a48f542dc56b89b24c04076cbe565b3dc58e7b,341042,70509,422565,7.805518892179276e+24,3.3e+22,0.0,normal
967,0xe4edb277e41dc89ab076a1f049f4a3efa700bce8,276828,426440,533804,3.196459743158553e+23,8.05e+20,0.0,normal
968,0xff2b320cf904d78eae7298ed10ec143c5e7e2314,37,25,146913,3.522468430632646e+19,1.734178382566323e+19,0.0,normal
969,0x5203a22a74ee71d43746d04be4ce1a57e28e618f,5,5,139636,1.5046838356196485e+19,9.124911779635566e+18,0.0,normal
970,0x26352d20e6a05e04a1ecc75d4a43ae9989272621,23204,6926,284585,1.2900824297517042e+23,2.1e+21,0.0,normal
971,0x14c4017f81675f7ac1321218d4a385a2d3117328,35466,38,173629,1.0475587357485e+23,3.997491e+20,0.0,normal
972,0x49497a4d914ae91d34ce80030fe620687bf333fd,43,6,117887,9.177371670235549e+19,9e+19,0.0,normal
973,0xe59cd29be3be4461d79c0881d238cbe87d64595a,13,9,424455,6.6375e+21,5e+21,0.0,normal
974,0xeea5b82b61424df8020f5fedd81767f2d0d25bfb,5333,48,198060,1.755523452505449e+23,4.01803314640524e+20,135007329253.0,normal
975,0xcb8bbfa45541a95c1de883eb3606708cae9fd45c,66057,11,104728,8.166131960412236e+23,1.10276385e+23,0.0,normal
976,0xf07704777d6bc182bf2c67fbda48913169b84983,334,13,226742,9.6752217389e+20,5.1648341989e+20,0.0,normal
977,0xa8660c8ffd6d578f657b72c0c811284aef0b735e,46807,4734,132319,7.2983414440259934e+22,3e+21,0.0,normal
978,0x4d9ff50ef4da947364bb9650892b2554e7be5e2b,3,24,1882940,5.75247895e+22,1.4e+17,0.0,normal
979,0xffec0067f5a79cff07527f63d83dd5462ccf8ba4,51,13,1421696,2.769424294768463e+20,2.449424294768463e+20,0.0,normal
980,0xed1d9d48e152103cd0c4bdfa9bed7971c5a8d25f,34384,6,372748,5.646936426825914e+23,5e+20,0.0,normal
981,0xa75472ba654d69ed7da59bf1a27678ea01e53a9a,13,3,206341,7.1e+20,3e+20,0.0,normal
982,0x443e65820f0ac7d4ef330dae0b6bd7075aa7cd10,35191,2,120214,8.0858333364e+20,2.358e+19,0.0,normal
983,0xddb3cc4dc30ce0fcd9bbfc2a5f389b8c40aa023a,4,7,250046,0.0,0.0,0.0,normal
984,0xa694068fdfd382fa60c249e9a2b92a5548ad50ef,96,71,104975,1.85022000689196e+24,3.67e+21,0.0,normal
985,0x457804851eaf090dad4871f9609010c6868d99d4,5,5,114661,5e+18,5e+18,0.0,normal
986,0x50be13b54f3eebbe415d20250598d81280e56772,25699,290,129136,6.251918380525e+22,7.999964e+20,0.0,normal
987,0x03bdf69b1322d623836afbd27679a1c0afa067e9,23170,15719,105313,4.69121026052556e+23,2.499999678e+21,0.0,normal
988,0xfe6fd1c97eb421e4a29e4ca8aae078111d948105,356,2743,202342,1.77708804e+22,9.99e+20,0.0,normal
989,0x3dc7b06badfff6fbe2b0ce72144aef781d16a537,4,8,106336,1.4522352832347484e+19,1.1222352832347484e+19,0.0,normal
990,0xf4b4e6fcd0cfb6e3d70821c136b9c5aa0e0936f2,13,11,120988,1.004751124625157e+20,8e+19,0.0,normal
991,0x746350bfc022f90caca573124f7396d46837874e,85762,10,188361,9.448755300751492e+20,6e+18,5341280.0,normal
992,0x8eb3f00b9b80ed57d6fe3925d6aabc9973e1eb8c,106592,13,151393,2.640155716378041e+20,9.982221637804106e+18,0.0,normal
993,0x829bd824b016326a401d083b33d092293333a830,358645,4140,13347896,4.914184788324244e+24,5e+21,0.0,normal
994,0xcbffcb2c38ecd19468d366d392ac0c1dc7f04bb6,119010,58178,137519,5.0089376864302e+23,3.9999e+22,0.0,normal
995,0x120051a72966950b8ce12eb5496b5d1eeec1541b,945,12,108666,1.1e+17,1e+16,0.0,normal
996,0x0000a0756737268a633cd9296f1b154cf74430b6,15,3,156195,2.7935094646223135e+19,6.453378260975484e+18,0.0,normal
997,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,71168,1295,977059,1.6963718104532293e+24,4.1999985e+22,0.0,normal
998,0x5ecddc1ac099074ae965d140a7c62bd71b7fc80a,141435,8,186409,2.5584980165153663e+21,3e+17,0.0,normal
