Date,recipient,in_degree
2022-8,KT1VAEH1BujPVdgTdwDYda8x3LLmFU6PuK2T,1223
2022-8,KT1Aq4wWmVanpQhq4TTfjZXB5AjFpx15iQMM,6346
2022-8,KT1PHubm9HtyQEJ4BBpMTVomq6mhbfNZ9z5w,6830
2022-8,KT1GyRAJNdizF1nojQz62uGYkx8WFRUJm9X5,2655
2022-8,KT1EF89rHUm71YoFqUTnc4DjiPUas9HyGWb1,886
2022-8,KT1FvqJwEDWb1Gwc55Jd1jjTHRVWbYKUUpyq,1995
2022-8,KT1K4EwTpbvYN9agJdjpyJm4ZZdhpUNKB3F6,524
2022-8,KT1WvzYHCNBvDSdwafTHv7nJ1dWmZ8GCYuuC,18664
2022-8,KT193D4vozYnhGJQVtw7CoxxqphqUEEwK6Vb,681
2022-9,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,2474
2022-9,KT1TjnZYs5CGLbmV6yuW169P8Pnr9BiVwwjz,651
2022-9,KT1GyRAJNdizF1nojQz62uGYkx8WFRUJm9X5,529
2022-9,KT1WvzYHCNBvDSdwafTHv7nJ1dWmZ8GCYuuC,7670
2022-9,KT1Aq4wWmVanpQhq4TTfjZXB5AjFpx15iQMM,2379
2022-9,KT1GbyoDi7H1sfXmimXpptZJuCdHMh66WS9u,2079
2022-9,tz2WDATNYnp7FdsmuZDYSidioZqeoLNZqXvE,762
2022-9,KT1Hkg5qeNhfwpKW4fXvq7HGZB9z2EnmCCA9,597
2022-9,KT1BJC12dG17CVvPKJ1VYaNnaT5mzfnUTwXv,2558
2022-9,KT1U6EHmNxJTkvaWJ4ThczG4FSDaHC21ssvi,1589
2022-9,KT1PHubm9HtyQEJ4BBpMTVomq6mhbfNZ9z5w,2042
2022-9,KT18p94vjkkHYY3nPmernmgVR7HdZFzE7NAk,943
